state,tot_cases,tot_deaths,year_week,n_samples,n_infected
IL,144010.0,6949.0,2020-W26,17648.549999999996,4374.0
IL,150548.0,7306.0,2020-W27,,
IL,157813.0,7425.0,2020-W28,,
IL,166481.0,7539.0,2020-W29,,
IL,176364.0,7654.0,2020-W30,12341.100000651499,2658.5
IL,187754.0,7770.0,2020-W31,,
IL,199918.0,7880.0,2020-W32,4826.5,985.0
IL,213223.0,8017.0,2020-W33,,
IL,227047.0,8163.0,2020-W34,5482.4,979.0
IL,240344.0,8300.0,2020-W35,22556.1,4328.5
IL,255614.0,8433.0,2020-W36,4464.0,992.0
IL,268238.0,8599.0,2020-W37,,
IL,281303.0,8744.0,2020-W38,4984.200000000001,923.0
IL,295723.0,8915.0,2020-W39,32380.5,4263.0
IL,310337.0,9126.0,2020-W40,5678.2,979.0
IL,330637.0,9320.0,2020-W41,,
IL,358800.0,9603.0,2020-W42,,
IL,393800.0,9888.0,2020-W43,20085.3,1557.0
IL,443803.0,10217.0,2020-W44,53608.899999999994,4330.0
IL,523840.0,10798.0,2020-W45,32772.6,2023.0
IL,606771.0,11470.0,2020-W46,,
IL,685467.0,12439.0,2020-W47,51690.6,2209.0
IL,748603.0,13397.0,2020-W48,72727.15,4266.0
IL,812431.0,14614.0,2020-W49,,
IL,870601.0,15777.0,2020-W50,36036.0,1560.0
IL,918066.0,16841.0,2020-W51,,
IL,955381.0,17810.0,2020-W52,38510.4,1356.0
IL,,,2021-W00,92971.9,4347.0
IL,999288.0,18735.0,2021-W01,,
IL,1046030.0,19618.0,2021-W02,56907.6,2018.0
IL,1081360.0,20285.0,2021-W03,,
IL,1112186.0,20950.0,2021-W04,42596.700000000004,1327.0
IL,1134231.0,21418.0,2021-W05,132933.9,4213.0
IL,1152995.0,21866.0,2021-W06,46886.399999999994,1408.0
IL,1166713.0,22225.0,2021-W07,,
IL,1179343.0,22575.0,2021-W08,39023.1,1341.0
IL,1191518.0,22852.0,2021-W09,154939.85,4310.0
IL,1202709.0,23069.0,2021-W10,47872.0,1496.0
IL,1213766.0,23255.0,2021-W11,,
IL,1227704.0,23408.0,2021-W12,41670.200000000004,1457.0
IL,1244587.0,23576.0,2021-W13,194557.4,4238.0
IL,1265459.0,23700.0,2021-W14,43780.8,1303.0
IL,1288935.0,23864.0,2021-W15,,
IL,1309552.0,24016.0,2021-W16,42808.5,1359.0
IL,1328455.0,24209.0,2021-W17,224365.09999999998,4260.0
IL,1346396.0,24440.0,2021-W18,51082.2,1443.0
IL,1359747.0,24636.0,2021-W19,,
IL,1370338.0,24861.0,2021-W20,41792.0,1306.0
IL,1378392.0,25056.0,2021-W21,,
IL,1383056.0,25240.0,2021-W22,210527.94999987498,2798.5
IL,1386252.0,25412.0,2021-W23,,
IL,1388311.0,25531.0,2021-W24,55776.00000000001,1680.0
IL,1389882.0,25606.0,2021-W25,,
IL,1391743.0,25673.0,2021-W26,220674.84999964,2914.5
IL,1394240.0,25733.0,2021-W27,,
IL,1398413.0,25800.0,2021-W28,,
IL,1404469.0,25853.0,2021-W29,,
IL,1415573.0,25892.0,2021-W30,,
IL,1430265.0,25959.0,2021-W31,240023.8,4244.0
IL,1451094.0,26047.0,2021-W32,,
IL,1474285.0,26183.0,2021-W33,,
IL,1499022.0,26336.0,2021-W34,,
IL,1528120.0,26536.0,2021-W35,279152.44999999995,4726.0
IL,1554336.0,26770.0,2021-W36,60179.799999999996,1681.0
IL,1582392.0,27062.0,2021-W37,,
IL,1605320.0,27352.0,2021-W38,,
IL,1624164.0,27620.0,2021-W39,260383.45000000004,4297.5
IL,1643993.0,27878.0,2021-W40,65786.0,1778.0
IL,1660884.0,28089.0,2021-W41,,
IL,1675794.0,28344.0,2021-W42,,
IL,1690273.0,28550.0,2021-W43,,
IL,1705782.0,28771.0,2021-W44,221382.09999999998,2936.0
IL,1727634.0,28929.0,2021-W45,,
IL,1752502.0,29083.0,2021-W46,,
IL,1784900.0,29258.0,2021-W47,,
IL,1815994.0,29432.0,2021-W48,218554.69999999995,2839.0
IL,1867912.0,29734.0,2021-W49,,
IL,1921434.0,30076.0,2021-W50,,
IL,2002360.0,30482.0,2021-W51,,
IL,2119162.0,30908.0,2021-W52,,
IL,,,2022-W00,75370.3,959.5
IL,2295445.0,31416.0,2022-W01,86604.8,1592.0
IL,2522953.0,32187.0,2022-W02,,
IL,2709474.0,33052.0,2022-W03,,
IL,2867299.0,34131.0,2022-W04,,
IL,2939099.0,34965.0,2022-W05,106156.79999999999,1746.0
IL,2982076.0,35598.0,2022-W06,,
IL,3007921.0,36194.0,2022-W07,,
IL,3022577.0,36608.0,2022-W08,,
IL,3034631.0,37006.0,2022-W09,,
IL,3042445.0,37211.0,2022-W10,,
IL,3050569.0,37415.0,2022-W11,,
IL,3058129.0,37551.0,2022-W12,,
IL,3066583.0,37644.0,2022-W13,84499.315,1021.0
IL,3076574.0,37738.0,2022-W14,,
IL,3088682.0,37800.0,2022-W15,,
IL,3106609.0,37840.0,2022-W16,,
IL,3128136.0,37881.0,2022-W17,,
IL,3157453.0,37934.0,2022-W18,,
IL,3195246.0,37994.0,2022-W19,,
IL,3237289.0,38041.0,2022-W20,,
IL,3274357.0,38114.0,2022-W21,,
IL,3306763.0,38161.0,2022-W22,,
IL,3342542.0,38270.0,2022-W23,,
IL,3371262.0,38368.0,2022-W24,,
IL,3398128.0,38462.0,2022-W25,,
IL,3425979.0,38569.0,2022-W26,89542.0,1060.0
IL,3451749.0,38633.0,2022-W27,,
IL,3486089.0,38707.0,2022-W28,,
IL,3516370.0,38785.0,2022-W29,,
IL,3550590.0,38846.0,2022-W30,,
IL,3584009.0,38923.0,2022-W31,,
IL,3611415.0,39059.0,2022-W32,,
IL,3636062.0,39145.0,2022-W33,,
IL,3661342.0,39235.0,2022-W34,,
IL,3687549.0,39328.0,2022-W35,,
IL,3708917.0,39406.0,2022-W36,,
IL,3728300.0,39496.0,2022-W37,,
IL,3743789.0,39597.0,2022-W38,,
IL,3758295.0,39664.0,2022-W39,96561.55000000002,1069.0
IL,3769280.0,39743.0,2022-W40,,
IL,3779983.0,39800.0,2022-W41,,
IL,3790174.0,39873.0,2022-W42,,
IL,3804664.0,39944.0,2022-W43,,
IL,3818330.0,40027.0,2022-W44,,
IL,3832738.0,40078.0,2022-W45,,
IL,3845952.0,40169.0,2022-W46,,
IL,3860866.0,40241.0,2022-W47,,
IL,3877441.0,40296.0,2022-W48,,
IL,3900000.0,40378.0,2022-W49,,
IL,3922622.0,40458.0,2022-W50,,
IL,3946917.0,40559.0,2022-W51,,
IL,3963196.0,40631.0,2022-W52,,
IL,3980564.0,40733.0,2023-W01,,
IL,3997877.0,40880.0,2023-W02,,
IL,4008844.0,40975.0,2023-W03,,
IL,4019767.0,41085.0,2023-W04,,
IL,4029905.0,41178.0,2023-W05,,
IL,4040139.0,41258.0,2023-W06,,
IL,4050951.0,41334.0,2023-W07,,
IL,4062200.0,41379.0,2023-W08,,
IL,4072972.0,41443.0,2023-W09,,
IL,4083291.0,41496.0,2023-W10,,
IL,4092258.0,41573.0,2023-W11,,
IL,4100818.0,41618.0,2023-W12,,
IL,4108995.0,41697.0,2023-W13,,
IL,4116279.0,41757.0,2023-W14,,
IL,4122046.0,41805.0,2023-W15,,
IL,4127624.0,41866.0,2023-W16,,
IL,4131816.0,41970.0,2023-W17,,
IL,4135808.0,42005.0,2023-W18,,
IL,4136659.0,42005.0,2023-W19,,
IN,0.0,0.0,2020-W03,,
IN,0.0,0.0,2020-W04,,
IN,0.0,0.0,2020-W05,,
IN,0.0,0.0,2020-W06,,
IN,0.0,0.0,2020-W07,,
IN,0.0,0.0,2020-W08,,
IN,0.0,0.0,2020-W09,,
IN,11.0,0.0,2020-W10,,
IN,38.0,4.0,2020-W11,,
IN,479.0,34.0,2020-W12,,
IN,2563.0,134.0,2020-W13,,
IN,5946.0,338.0,2020-W14,,
IN,8950.0,567.0,2020-W15,,
IN,12444.0,837.0,2020-W16,,
IN,17171.0,1115.0,2020-W17,,
IN,21870.0,1421.0,2020-W18,,
IN,25479.0,1637.0,2020-W19,,
IN,29277.0,1878.0,2020-W20,,
IN,32433.0,2033.0,2020-W21,,
IN,35713.0,2177.0,2020-W22,,
IN,38338.0,2307.0,2020-W23,,
IN,40990.0,2418.0,2020-W24,,
IN,43138.0,2504.0,2020-W25,,
IN,45951.0,2581.0,2020-W26,396.5,793.0
IN,49070.0,2652.0,2020-W27,,
IN,53361.0,2720.0,2020-W28,,
IN,58677.0,2793.0,2020-W29,,
IN,64296.0,2864.0,2020-W30,3957.7,1475.5
IN,69966.0,2929.0,2020-W31,,
IN,76528.0,3021.0,2020-W32,2808.6,906.0
IN,82335.0,3124.0,2020-W33,,
IN,89362.0,3202.0,2020-W34,2361.6,984.0
IN,95753.0,3278.0,2020-W35,10134.6,2413.0
IN,101487.0,3362.0,2020-W36,4620.0,1155.0
IN,107814.0,3441.0,2020-W37,,
IN,113335.0,3531.0,2020-W38,6066.0,1011.0
IN,120022.0,3643.0,2020-W39,12802.05,2349.0
IN,128239.0,3764.0,2020-W40,5625.799999999999,1223.0
IN,139269.0,3923.0,2020-W41,,
IN,152396.0,4143.0,2020-W42,,
IN,169112.0,4382.0,2020-W43,7698.599999999999,1222.0
IN,191764.0,4680.0,2020-W44,19819.1,2462.0
IN,224374.0,5051.0,2020-W45,7229.2,1166.0
IN,268222.0,5480.0,2020-W46,,
IN,312521.0,6021.0,2020-W47,6252.2,727.0
IN,350974.0,6617.0,2020-W48,33536.2,2297.0
IN,398417.0,7289.0,2020-W49,7828.799999999999,699.0
IN,440850.0,7980.0,2020-W50,,
IN,476538.0,8658.0,2020-W51,6614.4,424.0
IN,505020.0,9314.0,2020-W52,,
IN,,,2021-W00,60147.600000000006,2558.0
IN,539229.0,9883.0,2021-W01,18905.600000000002,896.0
IN,574119.0,10334.0,2021-W02,,
IN,598313.0,10785.0,2021-W03,10976.0,560.0
IN,617176.0,11137.0,2021-W04,,
IN,631333.0,11403.0,2021-W05,56002.100000000006,1634.0
IN,643305.0,12000.0,2021-W06,,
IN,651453.0,12248.0,2021-W07,17342.8,764.0
IN,658045.0,12467.0,2021-W08,,
IN,663511.0,12633.0,2021-W09,77465.8,1793.0
IN,669165.0,12777.0,2021-W10,,
IN,674434.0,12890.0,2021-W11,9782.5,455.0
IN,680041.0,12973.0,2021-W12,,
IN,686493.0,13038.0,2021-W13,110110.05,1783.5
IN,693453.0,13098.0,2021-W14,,
IN,701972.0,13186.0,2021-W15,20286.0,828.0
IN,710611.0,13246.0,2021-W16,,
IN,717563.0,13311.0,2021-W17,119642.55,1684.5
IN,725359.0,13373.0,2021-W18,,
IN,731810.0,13444.0,2021-W19,16806.399999999998,832.0
IN,737282.0,13518.0,2021-W20,,
IN,741699.0,13571.0,2021-W21,19430.4,759.0
IN,744479.0,13636.0,2021-W22,145888.94999999998,2631.0
IN,747802.0,13705.0,2021-W23,13912.8,744.0
IN,750168.0,13761.0,2021-W24,,
IN,752110.0,13811.0,2021-W25,13630.5,699.0
IN,753928.0,13848.0,2021-W26,146174.6,2717.0
IN,756078.0,13892.0,2021-W27,,
IN,759061.0,13937.0,2021-W28,,
IN,762837.0,13961.0,2021-W29,,
IN,768625.0,13993.0,2021-W30,,
IN,777424.0,14039.0,2021-W31,153965.1,2687.0
IN,790926.0,14110.0,2021-W32,,
IN,809545.0,14198.0,2021-W33,,
IN,833968.0,14340.0,2021-W34,,
IN,862935.0,14520.0,2021-W35,163697.80000000002,2751.5
IN,889249.0,14709.0,2021-W36,,
IN,918690.0,15011.0,2021-W37,,
IN,942129.0,15316.0,2021-W38,,
IN,961004.0,15624.0,2021-W39,164736.65,2645.5
IN,978751.0,15918.0,2021-W40,,
IN,993998.0,16140.0,2021-W41,,
IN,1006504.0,16422.0,2021-W42,4681.6,133.0
IN,1017792.0,16638.0,2021-W43,,
IN,1029339.0,16838.0,2021-W44,153917.99999999997,1999.5
IN,1043598.0,16994.0,2021-W45,,
IN,1061791.0,17191.0,2021-W46,,
IN,1084488.0,17386.0,2021-W47,,
IN,1107189.0,17621.0,2021-W48,142094.9,1829.0
IN,1140151.0,17909.0,2021-W49,,
IN,1170955.0,18272.0,2021-W50,,
IN,1200926.0,18696.0,2021-W51,,
IN,1234919.0,18988.0,2021-W52,52871.6,1009.0
IN,,,2022-W00,83288.305,1010.5
IN,1299480.0,19296.0,2022-W01,,
IN,1393574.0,20035.0,2022-W02,,
IN,1490503.0,20503.0,2022-W03,,
IN,1574807.0,21056.0,2022-W04,64994.4,1062.0
IN,1636022.0,21598.0,2022-W05,,
IN,1655128.0,21911.0,2022-W06,,
IN,1671299.0,22377.0,2022-W07,,
IN,1678628.0,22693.0,2022-W08,,
IN,1682665.0,22928.0,2022-W09,,
IN,1685994.0,23115.0,2022-W10,,
IN,1687916.0,23229.0,2022-W11,,
IN,1689662.0,23333.0,2022-W12,,
IN,1691043.0,23403.0,2022-W13,91823.58,1086.5
IN,1692243.0,23458.0,2022-W14,,
IN,1693565.0,23507.0,2022-W15,,
IN,1695736.0,23532.0,2022-W16,,
IN,1700770.0,23565.0,2022-W17,,
IN,1705385.0,23587.0,2022-W18,,
IN,1711273.0,23628.0,2022-W19,,
IN,1718495.0,23660.0,2022-W20,,
IN,1727818.0,23688.0,2022-W21,,
IN,1735571.0,23710.0,2022-W22,,
IN,1745120.0,23767.0,2022-W23,,
IN,1753106.0,23802.0,2022-W24,,
IN,1762056.0,23841.0,2022-W25,,
IN,1772183.0,23877.0,2022-W26,99178.69,1111.0
IN,1782265.0,23899.0,2022-W27,,
IN,1794607.0,23981.0,2022-W28,,
IN,1807443.0,24028.0,2022-W29,,
IN,1823296.0,24085.0,2022-W30,,
IN,1837688.0,24153.0,2022-W31,,
IN,1854031.0,24222.0,2022-W32,,
IN,1867509.0,24311.0,2022-W33,,
IN,1882527.0,24377.0,2022-W34,,
IN,1895799.0,24452.0,2022-W35,,
IN,1905229.0,24504.0,2022-W36,,
IN,1912563.0,24580.0,2022-W37,,
IN,1917862.0,24640.0,2022-W38,,
IN,1921993.0,24707.0,2022-W39,103071.13999999998,1114.0
IN,1925645.0,24746.0,2022-W40,,
IN,1925645.0,24746.0,2022-W41,,
IN,1933102.0,24862.0,2022-W42,,
IN,1937565.0,24899.0,2022-W43,,
IN,1942708.0,24950.0,2022-W44,,
IN,1948019.0,25013.0,2022-W45,,
IN,1953497.0,25079.0,2022-W46,,
IN,1959421.0,25138.0,2022-W47,,
IN,1965757.0,25164.0,2022-W48,,
IN,1977292.0,25230.0,2022-W49,,
IN,1987017.0,25303.0,2022-W50,,
IN,1996253.0,25386.0,2022-W51,,
IN,2002760.0,25469.0,2022-W52,,
IN,2011911.0,25558.0,2023-W01,,
IN,2017978.0,25722.0,2023-W02,,
IN,2020938.0,25796.0,2023-W03,,
IN,2024969.0,25861.0,2023-W04,,
IN,2029459.0,25901.0,2023-W05,,
IN,2033879.0,25954.0,2023-W06,,
IN,2038725.0,25998.0,2023-W07,,
IN,2043069.0,26045.0,2023-W08,,
IN,2047622.0,26091.0,2023-W09,,
IN,2051104.0,26115.0,2023-W10,,
IN,2054533.0,26179.0,2023-W11,,
IN,2058043.0,26229.0,2023-W12,,
IN,2060430.0,26262.0,2023-W13,,
IN,2063114.0,26307.0,2023-W14,,
IN,2065880.0,26328.0,2023-W15,,
IN,2068253.0,26356.0,2023-W16,,
IN,2072430.0,26392.0,2023-W17,,
IN,2074630.0,26421.0,2023-W18,,
IN,2076326.0,26446.0,2023-W19,,
KS,0.0,0.0,2020-W03,,
KS,0.0,0.0,2020-W04,,
KS,0.0,0.0,2020-W05,,
KS,0.0,0.0,2020-W06,,
KS,0.0,0.0,2020-W07,,
KS,0.0,0.0,2020-W08,,
KS,0.0,0.0,2020-W09,,
KS,1.0,0.0,2020-W10,,
KS,20.0,1.0,2020-W11,,
KS,133.0,3.0,2020-W12,,
KS,484.0,10.0,2020-W13,,
KS,1047.0,36.0,2020-W14,,
KS,1501.0,74.0,2020-W15,,
KS,2317.0,113.0,2020-W16,,
KS,3781.0,136.0,2020-W17,,
KS,5784.0,166.0,2020-W18,,
KS,7400.0,191.0,2020-W19,,
KS,8424.0,208.0,2020-W20,,
KS,9200.0,217.0,2020-W21,,
KS,9940.0,228.0,2020-W22,,
KS,10576.0,241.0,2020-W23,,
KS,11456.0,249.0,2020-W24,,
KS,12710.0,263.0,2020-W25,,
KS,14576.0,279.0,2020-W26,3141.45,2053.5
KS,17300.0,292.0,2020-W27,,
KS,20298.0,307.0,2020-W28,,
KS,23430.0,322.0,2020-W29,,
KS,26492.0,353.0,2020-W30,2452.6000000000004,1517.5
KS,29181.0,376.0,2020-W31,,
KS,31987.0,402.0,2020-W32,3759.2000000000003,1016.0
KS,35301.0,429.0,2020-W33,,
KS,39712.0,455.0,2020-W34,2972.5,1025.0
KS,43658.0,474.0,2020-W35,11138.099999673499,2759.5
KS,47170.0,513.0,2020-W36,3524.5,1007.0
KS,50419.0,600.0,2020-W37,,
KS,56309.0,641.0,2020-W38,4680.0,936.0
KS,60842.0,699.0,2020-W39,17203.15,2533.5
KS,65011.0,745.0,2020-W40,6865.7,967.0
KS,70310.0,857.0,2020-W41,,
KS,75837.0,968.0,2020-W42,,
KS,83077.0,1026.0,2020-W43,,
KS,93246.0,1110.0,2020-W44,22839.349999963502,2620.0
KS,110151.0,1238.0,2020-W45,10463.199999999999,1276.0
KS,129733.0,1358.0,2020-W46,,
KS,149066.0,1551.0,2020-W47,12435.4,1282.0
KS,163674.0,1729.0,2020-W48,67442.65,3981.0
KS,181483.0,2000.0,2020-W49,16113.000000000002,1310.0
KS,196503.0,2306.0,2020-W50,,
KS,211623.0,2559.0,2020-W51,18673.0,1315.0
KS,224074.0,2800.0,2020-W52,,
KS,,,2021-W00,99177.00000000001,3890.0
KS,238208.0,3057.0,2021-W01,22872.5,1307.0
KS,253194.0,3404.0,2021-W02,,
KS,264538.0,3606.0,2021-W03,20946.6,1293.0
KS,273819.0,3749.0,2021-W04,,
KS,280287.0,3922.0,2021-W05,86159.15,2627.0
KS,286223.0,4306.0,2021-W06,,
KS,290051.0,4513.0,2021-W07,19760.0,1300.0
KS,294139.0,4684.0,2021-W08,,
KS,296387.0,4756.0,2021-W09,115446.34999999999,2596.5
KS,298461.0,4785.0,2021-W10,,
KS,300003.0,4819.0,2021-W11,17972.6,1231.0
KS,301428.0,4863.0,2021-W12,,
KS,302835.0,4888.0,2021-W13,157067.2,2580.0
KS,304223.0,4906.0,2021-W14,,
KS,305762.0,4927.0,2021-W15,16088.400000000001,1308.0
KS,307249.0,4948.0,2021-W16,,
KS,308853.0,4974.0,2021-W17,172168.55000000002,2627.5
KS,310399.0,4993.0,2021-W18,,
KS,311648.0,5026.0,2021-W19,14938.6,1322.0
KS,312861.0,5048.0,2021-W20,,
KS,313985.0,5056.0,2021-W21,12879.9,1301.0
KS,314834.0,5073.0,2021-W22,221078.80000000002,3904.0
KS,315758.0,5096.0,2021-W23,14257.2,1308.0
KS,316562.0,5118.0,2021-W24,,
KS,317346.0,5133.0,2021-W25,10081.0,1186.0
KS,318398.0,5150.0,2021-W26,228795.74999999997,3981.0
KS,319849.0,5162.0,2021-W27,,
KS,321431.0,5184.0,2021-W28,,
KS,324377.0,5194.0,2021-W29,,
KS,329155.0,5245.0,2021-W30,,
KS,333501.0,5270.0,2021-W31,224565.75,3914.0
KS,345281.0,5372.0,2021-W32,,
KS,352715.0,5465.0,2021-W33,,
KS,362666.0,5544.0,2021-W34,,
KS,373473.0,5593.0,2021-W35,249577.35,4147.0
KS,383169.0,5705.0,2021-W36,49818.0,1748.0
KS,393973.0,5812.0,2021-W37,,
KS,402226.0,5934.0,2021-W38,,
KS,409145.0,6057.0,2021-W39,252410.35000000006,4051.0
KS,415681.0,6116.0,2021-W40,55233.600000000006,1776.0
KS,421647.0,6159.0,2021-W41,,
KS,427166.0,6191.0,2021-W42,,
KS,433016.0,6353.0,2021-W43,,
KS,438449.0,6453.0,2021-W44,209955.9,2856.5
KS,445269.0,6603.0,2021-W45,,
KS,453089.0,6628.0,2021-W46,,
KS,461360.0,6682.0,2021-W47,,
KS,470053.0,6782.0,2021-W48,219364.5,2871.0
KS,482475.0,6816.0,2021-W49,,
KS,493628.0,6912.0,2021-W50,,
KS,505774.0,6969.0,2021-W51,,
KS,519887.0,7022.0,2021-W52,74214.0,1767.0
KS,,,2022-W00,88489.475,1054.0
KS,549955.0,7080.0,2022-W01,,
KS,581822.0,7137.0,2022-W02,,
KS,660970.0,7310.0,2022-W03,,
KS,710042.0,7410.0,2022-W04,,
KS,739004.0,7584.0,2022-W05,,
KS,749075.0,7729.0,2022-W06,18162.4,292.0
KS,760754.0,7895.0,2022-W07,,
KS,764263.0,7936.0,2022-W08,,
KS,766856.0,7982.0,2022-W09,,
KS,768217.0,8008.0,2022-W10,,
KS,769038.0,8100.0,2022-W11,,
KS,769570.0,8206.0,2022-W12,,
KS,770062.0,8301.0,2022-W13,97213.76500000001,1126.5
KS,770304.0,8403.0,2022-W14,,
KS,771252.0,8509.0,2022-W15,,
KS,772526.0,8527.0,2022-W16,,
KS,773934.0,8599.0,2022-W17,,
KS,775519.0,8637.0,2022-W18,,
KS,777396.0,8691.0,2022-W19,,
KS,782862.0,8795.0,2022-W20,,
KS,785995.0,8888.0,2022-W21,,
KS,789212.0,8894.0,2022-W22,,
KS,793878.0,8896.0,2022-W23,,
KS,797863.0,8897.0,2022-W24,,
KS,801966.0,8905.0,2022-W25,,
KS,807038.0,8914.0,2022-W26,99869.725,1116.5
KS,812428.0,8921.0,2022-W27,,
KS,819822.0,8925.0,2022-W28,,
KS,827463.0,8934.0,2022-W29,,
KS,834973.0,8937.0,2022-W30,,
KS,841688.0,8938.0,2022-W31,,
KS,848267.0,8945.0,2022-W32,,
KS,853688.0,8952.0,2022-W33,,
KS,858783.0,8965.0,2022-W34,,
KS,864520.0,9021.0,2022-W35,,
KS,869067.0,9037.0,2022-W36,,
KS,873069.0,9078.0,2022-W37,,
KS,875881.0,9088.0,2022-W38,,
KS,878474.0,9554.0,2022-W39,104623.93,1156.0
KS,880118.0,9573.0,2022-W40,,
KS,883065.0,9590.0,2022-W41,,
KS,884977.0,9602.0,2022-W42,,
KS,887100.0,9608.0,2022-W43,,
KS,889485.0,9622.0,2022-W44,,
KS,892210.0,9628.0,2022-W45,,
KS,894792.0,9654.0,2022-W46,,
KS,897862.0,9659.0,2022-W47,,
KS,901450.0,9679.0,2022-W48,,
KS,905702.0,9692.0,2022-W49,,
KS,909830.0,9702.0,2022-W50,,
KS,914047.0,9709.0,2022-W51,,
KS,916756.0,9715.0,2022-W52,,
KS,919598.0,9753.0,2023-W01,,
KS,921933.0,9834.0,2023-W02,,
KS,923871.0,9903.0,2023-W03,,
KS,926022.0,9944.0,2023-W04,,
KS,928184.0,9969.0,2023-W05,,
KS,930147.0,9995.0,2023-W06,,
KS,932204.0,10029.0,2023-W07,,
KS,934179.0,10034.0,2023-W08,,
KS,936121.0,10054.0,2023-W09,,
KS,937868.0,10066.0,2023-W10,,
KS,939236.0,10093.0,2023-W11,,
KS,940525.0,10112.0,2023-W12,,
KS,941744.0,10135.0,2023-W13,,
KS,942750.0,10154.0,2023-W14,,
KS,943652.0,10167.0,2023-W15,,
KS,944380.0,10172.0,2023-W16,,
KS,944952.0,10183.0,2023-W17,,
KS,945437.0,10196.0,2023-W18,,
KS,945923.0,10214.0,2023-W19,,
KY,0.0,0.0,2020-W03,,
KY,0.0,0.0,2020-W04,,
KY,0.0,0.0,2020-W05,,
KY,0.0,0.0,2020-W06,,
KY,0.0,0.0,2020-W07,,
KY,0.0,0.0,2020-W08,,
KY,0.0,0.0,2020-W09,,
KY,8.0,0.0,2020-W10,,
KY,28.0,1.0,2020-W11,,
KY,194.0,5.0,2020-W12,,
KY,621.0,18.0,2020-W13,,
KY,1149.0,63.0,2020-W14,,
KY,2220.0,115.0,2020-W15,,
KY,3373.0,185.0,2020-W16,,
KY,4522.0,234.0,2020-W17,,
KY,5933.0,283.0,2020-W18,,
KY,6851.0,321.0,2020-W19,,
KY,8172.0,376.0,2020-W20,,
KY,9073.0,400.0,2020-W21,,
KY,10409.0,450.0,2020-W22,,
KY,11878.0,483.0,2020-W23,,
KY,12991.0,515.0,2020-W24,,
KY,14363.0,536.0,2020-W25,,
KY,15843.0,570.0,2020-W26,1658.5,1070.0
KY,17920.0,605.0,2020-W27,,
KY,20679.0,642.0,2020-W28,,
KY,24542.0,673.0,2020-W29,,
KY,28723.0,720.0,2020-W30,2572.8,988.5
KY,32728.0,748.0,2020-W31,,
KY,36946.0,789.0,2020-W32,3490.6,1126.0
KY,40927.0,841.0,2020-W33,,
KY,45237.0,901.0,2020-W34,3047.3,983.0
KY,49990.0,966.0,2020-W35,2412.8,928.0
KY,53979.0,1013.0,2020-W36,3528.0,980.0
KY,58746.0,1081.0,2020-W37,,
KY,63513.0,1123.0,2020-W38,2249.3999999999996,978.0
KY,68841.0,1173.0,2020-W39,5088.2,988.0
KY,76588.0,1222.0,2020-W40,3234.0,980.0
KY,83013.0,1275.0,2020-W41,,
KY,90998.0,1362.0,2020-W42,,
KY,101496.0,1441.0,2020-W43,11910.0,1588.0
KY,113003.0,1513.0,2020-W44,7719.6,919.0
KY,127345.0,1604.0,2020-W45,13236.300000000001,1719.0
KY,144753.0,1712.0,2020-W46,,
KY,166140.0,1835.0,2020-W47,13755.800000000001,1262.0
KY,186765.0,1944.0,2020-W48,15728.55,1081.0
KY,209135.0,2118.0,2020-W49,,
KY,230654.0,2262.0,2020-W50,18111.6,1548.0
KY,250056.0,2464.0,2020-W51,,
KY,264829.0,2621.0,2020-W52,18589.5,1377.0
KY,,,2021-W00,19983.699999999997,982.0
KY,297050.0,2771.0,2021-W01,,
KY,322828.0,2945.0,2021-W02,23730.0,1582.0
KY,344126.0,3194.0,2021-W03,,
KY,362521.0,3495.0,2021-W04,22870.600000000002,1322.0
KY,378185.0,3812.0,2021-W05,28710.0,1044.0
KY,391017.0,4126.0,2021-W06,29117.100000000002,1367.0
KY,398696.0,4318.0,2021-W07,,
KY,406774.0,4476.0,2021-W08,27024.199999999997,1358.0
KY,412531.0,4671.0,2021-W09,36419.0,922.0
KY,417289.0,4850.0,2021-W10,30645.0,1350.0
KY,421341.0,5029.0,2021-W11,,
KY,425240.0,5814.0,2021-W12,32338.8,1382.0
KY,428910.0,6064.0,2021-W13,45838.8,963.0
KY,432272.0,6181.0,2021-W14,32264.999999999996,1350.0
KY,436457.0,6259.0,2021-W15,,
KY,440137.0,6360.0,2021-W16,28514.4,1308.0
KY,443722.0,6473.0,2021-W17,48096.65,917.0
KY,447416.0,6528.0,2021-W18,31235.6,1364.0
KY,450474.0,6615.0,2021-W19,,
KY,453087.0,6668.0,2021-W20,33867.299999999996,1429.0
KY,455181.0,6721.0,2021-W21,,
KY,456639.0,7059.0,2021-W22,61319.700000000004,1192.5
KY,458125.0,7104.0,2021-W23,,
KY,459379.0,7166.0,2021-W24,36926.7,1483.0
KY,460460.0,7189.0,2021-W25,,
KY,461625.0,7213.0,2021-W26,61209.5,1169.0
KY,463043.0,7242.0,2021-W27,,
KY,465869.0,7267.0,2021-W28,,
KY,470541.0,7301.0,2021-W29,,
KY,478426.0,7320.0,2021-W30,,
KY,490684.0,7348.0,2021-W31,57079.100000000006,1058.0
KY,508223.0,7391.0,2021-W32,,
KY,531948.0,7457.0,2021-W33,,
KY,561517.0,7573.0,2021-W34,,
KY,594709.0,7761.0,2021-W35,62360.25,1095.0
KY,625238.0,7900.0,2021-W36,43808.9,1427.0
KY,656478.0,8092.0,2021-W37,,
KY,682304.0,8368.0,2021-W38,,
